utterance,ctc_viterbi_encoding_ms,ctc_viterbi_phone_region_and_scoring_ms,ctc_viterbi_stress_ms,ctc_viterbi_downstream_total_ms,ctc_viterbi_scored_phones,ctc_viterbi_scored_polysyllabic_words,mfa_encoding_ms,mfa_phone_region_and_scoring_ms,mfa_stress_ms,mfa_downstream_total_ms,mfa_scored_phones,mfa_scored_polysyllabic_words
010460050,68.41654199524783,4.052542004501447,0.000667001586407423,72.47045799158514,19,0,61.74133298918605,0.22945800446905196,0.0006660120561718941,61.97166698984802,19,0
010460053,40.323250024812296,1.740999985486269,37.46308299014345,79.52787500107661,12,1,40.17904098145664,0.13237501843832433,43.1421659886837,83.45379200181924,12,1
010460061,45.73787498520687,2.519750007195398,37.23133300081827,85.48949999385513,16,1,45.70779099594802,0.18362500122748315,38.323207991197705,84.21520798583515,16,1
010460079,40.660667000338435,1.9451670232228935,0.0007079797796905041,42.606916977092624,13,0,40.622125001391396,0.1541250094305724,0.0005839974619448185,40.77725001843646,13,0
010460088,45.854208001401275,2.249457989819348,41.168666997691616,89.27287498954684,12,1,46.014291991014034,0.15025000902824104,41.06820802553557,87.23337500123307,12,1
010460111,46.479249984258786,3.1535419984720647,72.69370800349861,122.32724999194033,18,2,46.378333994653076,0.20433400641195476,74.2604169936385,120.843667013105,18,2
010460114,46.897958003683016,3.0036249954719096,0.0005420006345957518,49.90262500359677,18,0,46.70891701243818,0.18887498299591243,0.0005830079317092896,46.89862500526942,18,0
010460120,39.30837500956841,1.500333979493007,36.49320799740963,77.30258299852721,11,1,39.24612500122748,0.13287499314174056,40.74304198729806,80.12287499150261,11,1
010460149,44.56712500541471,2.330999996047467,0.0006250047590583563,46.8992079840973,14,0,44.44558301474899,0.16429097740910947,0.0006249756552278996,44.6110829943791,14,0
010460152,39.18262501247227,1.3494580052793026,0.0006250047590583563,40.53291701711714,8,0,39.20595798990689,0.10479197953827679,0.0007079797796905041,39.312041975790635,8,0
010460153,38.09499999624677,1.3100419891998172,38.54462501476519,77.95020801131614,9,1,38.166417012689635,0.10745899635367095,44.161666999571025,82.43616597610526,9,1
010460155,37.549416010733694,1.529333007056266,0.0005829788278788328,39.07970801810734,12,0,37.584290985250846,0.1412919955328107,0.000500003807246685,37.72654201020487,12,0
010460158,39.203207998070866,1.693166996119544,0.000333995558321476,40.89729199768044,11,0,39.164708025055006,0.13016699813306332,0.0005839974619448185,39.29575000074692,11,0
010460162,39.61199999321252,1.670458004809916,0.00029199873097240925,41.28299999865703,12,0,39.8678750207182,0.1438329927623272,0.0007080088835209608,40.01287501887418,12,0
010500012,44.69116701511666,2.390417008427903,39.611499989405274,86.69362499495037,16,1,44.85891602234915,0.17558300169184804,41.9384159904439,86.97337500052527,16,1
010500018,33.56308399816044,1.2378749961499125,0.00041601015254855156,34.80191601556726,9,0,33.722749998560175,0.1025829988066107,0.000500003807246685,33.82637500180863,9,0
010500028,39.400207984726876,1.5862500004004687,0.000500003807246685,40.98733398132026,12,0,39.426208997610956,0.13058300828561187,0.0006250047590583563,39.55775001668371,12,0
010500058,45.037582982331514,2.0588330226019025,95.45233397511765,142.5492089765612,13,2,44.81520800618455,0.16325002070516348,87.33908299473114,132.31804201495834,13,2
010500085,40.06075000506826,2.5944999943021685,0.0005829788278788328,42.65629200381227,18,0,39.99475002638064,0.19741698633879423,0.0005410111043602228,40.19312499440275,18,0
010500090,45.95270799472928,2.5927909882739186,43.13445801381022,91.68066701386124,15,1,45.95500000868924,0.1734999823383987,49.848124996060506,95.97708398359828,15,1
010500100,39.4102499994915,1.645749987801537,55.4840830154717,96.54070800752379,11,1,39.316166017670184,0.12479198630899191,38.49116701167077,77.93254201533273,11,1
010500108,45.20683301961981,2.7480419958010316,35.956666979473084,83.9121249737218,19,1,45.16941600013524,0.19933300791308284,38.04033299093135,83.40970799326897,19,1
010500113,39.906457997858524,2.1812919876538217,35.15820801840164,77.24679197417572,17,1,39.841833990067244,0.17037501675076783,36.49579201010056,76.50866699987091,17,1
010500131,46.191125002224,2.090666996082291,37.73112499038689,86.01379100582562,13,1,46.137249999446794,0.14829100109636784,37.682624999433756,83.96899999934249,13,1
010500147,40.93533300329,2.165457990486175,35.22954200161621,78.33133399253711,15,1,40.86133299279027,0.15566599904559553,34.55558299901895,75.57312498101965,15,1
010500149,64.17183298617601,4.940375016303733,91.06345902546309,160.17654197639786,17,2,64.0678750060033,0.20179199054837227,74.57808300387114,138.84837500518188,17,2
010500152,44.923916982952505,2.037458005361259,0.0006250047590583563,46.96245800005272,12,0,44.728417007718235,0.13095801114104688,0.0007080088835209608,44.86029199324548,12,0
010500163,55.27399998391047,3.614750021370128,0.0005840265657752752,58.8896669796668,17,0,54.9097910115961,0.1980419910978526,0.0005839974619448185,55.10862500523217,17,0
010500167,39.12874998059124,1.2597080203704536,0.000500003807246685,40.38920800667256,7,0,38.87691698037088,0.09241601219400764,0.000667001586407423,38.97033300017938,7,0
010610015,46.08929200912826,2.338167018024251,91.00474999286234,139.43279199884273,15,2,46.48908399394713,0.16395901911891997,91.55358298448846,138.20733298780397,15,2
010610017,45.4382500029169,1.9629999878816307,0.0005420006345957518,47.402249998413026,11,0,45.23712501395494,0.1272499794140458,0.000500003807246685,45.365291996859014,11,0
010610024,48.2750829833094,2.868208015570417,102.67504100920632,153.81933297612704,16,2,48.0646250071004,0.19658400560729206,96.99458300019614,145.25654099998064,16,2
010610025,50.680708984145895,2.1937919955234975,100.32395800226368,153.1990829971619,12,2,54.64354099240154,0.15320797683671117,87.46883302228525,142.2660420066677,12,2
010610035,44.76329099270515,1.7686669889371842,0.0006250047590583563,46.53299998608418,11,0,45.322125020902604,0.15204100054688752,0.0006250047590583563,45.475208025891334,11,0
010610057,55.54529099026695,3.2391670101787895,45.11133398045786,103.8962499878835,16,1,55.63908300246112,0.19450002582743764,53.158082999289036,108.99224999593571,16,1
010610067,63.523166987579316,4.046791989821941,91.37700000428595,158.94783299881965,17,2,63.54754199855961,0.22383301984518766,114.55262498930097,178.32483298843727,17,2
010610069,48.05941702215932,2.8045420185662806,42.01870897668414,92.88333298172802,16,1,47.80100000789389,0.20004098769277334,41.42016600235365,89.42183299222961,16,1
010610080,45.698875008383766,1.4694169803988189,0.0009170034900307655,47.169625002425164,8,0,44.49079098412767,0.10479200864210725,0.0006250047590583563,44.59666699403897,8,0
010610087,44.84770799172111,2.1000420092605054,38.5320000059437,85.48058301676065,13,1,44.783332996303216,0.1662920112721622,34.776999993482605,79.72725000581704,13,1
010610094,72.27662499644794,5.5741659889463335,0.0006250047590583563,77.85204198444262,16,0,71.67462498182431,0.2383330138400197,0.000667001586407423,71.91420800518245,16,0
010610102,47.86904199863784,2.6772909914143384,0.0005420006345957518,50.54733398719691,15,0,47.73158399621025,0.1812080154195428,0.0006249756552278996,47.91383299743757,15,0
010610113,78.61154098645784,5.893041001399979,45.4412919934839,129.9469579826109,17,1,78.08133302023634,0.24066702462732792,52.399625012185425,130.72212500264868,17,1
010610129,56.74320799880661,3.272457979619503,43.03516700747423,103.0517500184942,14,1,56.6512499935925,0.20645899348892272,37.17745799804106,94.03562502120622,14,1
010610151,54.682290996424854,2.3974159848876297,0.0007089984137564898,57.081041974015534,11,0,54.12383301882073,0.14525000005960464,0.000500003807246685,54.2701669910457,11,0
010610165,65.65175001742318,3.8835000013932586,0.0007079797796905041,69.53649999923073,14,0,65.55691600078717,0.1903340162243694,0.0006249756552278996,65.74833299964666,14,0
010610171,75.46037499560043,4.853624996030703,49.181000009411946,129.49570798082277,13,1,75.56145801208913,0.20791598944924772,49.55791600514203,125.32783401547931,13,1
010750002,52.569541992852464,2.9422079969663173,0.00041601015254855156,55.51262499648146,14,0,52.92758299037814,0.15920901205390692,0.00045797787606716156,53.08758400497027,14,0
010750003,48.60808397643268,2.6550829934421927,0.0008749775588512421,51.26433298573829,14,0,48.25195900048129,0.15216699102893472,0.0004169996827840805,48.4047920035664,14,0
010750010,37.948125012917444,1.109042001189664,62.36962499679066,101.42729201470502,8,1,37.9410830209963,0.09674998000264168,40.82616599043831,78.86454201070592,8,1
010750011,61.78304099012166,3.49429200286977,0.0005420006345957518,65.27812499552965,14,0,60.84654200822115,0.17566699534654617,0.000500003807246685,61.02312498842366,14,0
010750021,53.00566699588671,2.8321249992586672,97.19145801500417,153.02979099215008,15,2,52.49916602042504,0.19108300330117345,81.7327499971725,134.423625015188,15,2
010750024,38.80545901483856,1.4805840037297457,36.66612500092015,76.9529590033926,11,1,38.889999996172264,0.13779199798591435,38.50570798385888,77.53437498467974,11,1
010750035,53.0820410058368,2.1929999929852784,0.0005410111043602228,55.276083992794156,11,0,52.82349998014979,0.1483329979237169,0.0007090275175869465,52.97295798663981,11,0
010750043,46.733499999390915,2.3467499995604157,0.0005829788278788328,49.08129098475911,12,0,46.26500001177192,0.16104200039990246,0.0007089984137564898,46.4274579717312,12,0
010750060,76.23008301015943,4.990082990843803,54.93887499324046,136.15974999265745,16,1,75.40620799409226,0.22829201770946383,45.66033300943673,121.29554199054837,16,1
010750062,55.46433400013484,3.221708000637591,40.930749994004145,99.61733300588094,15,1,56.624958000611514,0.20708399824798107,42.95204198569991,99.78479100391269,15,1
010750072,56.76991699147038,2.6584579900372773,0.0006659829523414373,59.429499990073964,11,0,57.156499999109656,0.1468330156058073,0.0005839974619448185,57.304250018205494,11,0
010750094,72.70612497814,5.518582998774946,0.0006250047590583563,78.22587501141243,18,0,72.7139160153456,0.25499999173916876,0.0006250047590583563,72.9698330105748,18,0
010750097,47.210332995746285,2.649667003424838,0.000541971530765295,49.861041974509135,11,0,47.57520800922066,0.14466600259765983,0.0006250047590583563,47.720792004838586,11,0
010750099,47.86724998848513,2.430541004287079,0.0005839974619448185,50.29870799626224,13,0,47.694833017885685,0.15566698857583106,0.0006660120561718941,47.851459006778896,13,0
010750102,48.58254099963233,2.733667002758011,0.0005829788278788328,51.31725000683218,12,0,48.53854200337082,0.15400000847876072,0.0004580069798976183,48.6934159998782,12,0
010750104,70.82470902241766,5.9827499790117145,0.0006250047590583563,76.80854099453427,17,0,71.1525829974562,0.22524999803863466,0.0006250047590583563,71.37870800215751,17,0
010750117,62.32666701544076,3.6214999854564667,37.88120797253214,103.82987497723661,16,1,70.26012500864454,0.20450001466087997,37.67099999822676,108.1362499971874,16,1
010750163,44.014416984282434,1.2629580160137266,0.0005409820005297661,45.27837497880682,9,0,43.89195900876075,0.12141600018367171,0.0005830079317092896,44.01445799157955,9,0
010750168,47.340458986582235,1.5243339876178652,0.0007080088835209608,48.86599999736063,9,0,45.13466698699631,0.11424999684095383,0.0006660120561718941,45.24995799874887,9,0
010760002,63.44933301443234,3.8189579790923744,0.0006250047590583563,67.2692499938421,12,0,62.431792001007125,0.15770798199810088,0.0009170034900307655,62.59070799569599,12,0
010760013,54.551374982111156,3.0288750131148845,0.0007080088835209608,57.58154098293744,14,0,55.16720798914321,0.16779100405983627,0.0005420006345957518,55.33595901215449,14,0
010760032,77.11445799213834,4.312542005209252,0.0005830079317092896,81.42791700083762,11,0,77.06991699524224,0.16341599985025823,0.0005420006345957518,77.23450000048615,11,0
010760038,57.41195799782872,2.65054201008752,0.000500003807246685,60.06341701140627,11,0,57.46333298156969,0.14416701742447913,0.0005409820005297661,57.60829197242856,11,0
010760046,64.72220798605122,3.9946660108398646,0.000500003807246685,68.71762499213219,13,0,64.81716700363904,0.16866601072251797,0.000667001586407423,64.98670802102424,13,0
010760060,55.80558298970573,3.427333023864776,0.0005840265657752752,59.23379198065959,16,0,55.61654097982682,0.18558400915935636,0.0004580069798976183,55.8029169915244,16,0
010760062,61.0084580257535,2.6944999990519136,0.00037500285543501377,63.70370800141245,10,0,61.03737498051487,0.13370899250730872,0.000500003807246685,61.1717919819057,10,0
010760076,47.81824999372475,2.876708982512355,0.0004580069798976183,50.69608299527317,15,0,47.78391699073836,0.18233299488201737,0.0006250047590583563,47.96716698911041,15,0
010760079,52.11049999343231,2.7318749926052988,0.0004580069798976183,54.84329198952764,13,0,52.076457999646664,0.16116700135171413,0.0005420006345957518,52.238459000363946,13,0
010760089,56.2559170066379,2.88604199886322,51.44133398425765,110.58375000720844,12,1,55.56079201051034,0.16829199739731848,54.844917001901194,110.57462499593385,12,1
010760111,64.46362502174452,5.270915979053825,80.91062499443069,150.64579201862216,18,2,64.55391700728796,0.24554200354032218,92.42516697850078,157.22550000646152,18,2
010760116,82.24670801428147,7.505916990339756,85.11862499290146,174.87183399498463,22,2,82.24512499873526,0.33487501787021756,89.44999999948777,172.03079198952764,22,2
010760136,45.22550001274794,2.1758749790024012,0.0005420006345957518,47.40241699619219,12,0,45.7869169767946,0.15979199088178575,0.0005830079317092896,45.948041981318966,12,0
010760151,45.01900001196191,1.5226249815896153,0.0004159810487180948,46.54254100751132,9,0,44.787292019464076,0.11741698835976422,0.0007500057108700275,44.90579100092873,9,0
010760162,45.13208399293944,1.570541993714869,37.940209003863856,84.6432910184376,7,1,45.73720900225453,0.11645798804238439,44.62837497703731,90.4831659863703,7,1
010760169,52.174334006849676,1.8397499807178974,0.0004169996827840805,54.01495797559619,9,0,52.7037090214435,0.13158400543034077,0.0006250047590583563,52.836415998172015,9,0
010990020,48.42266600462608,3.4602500090841204,0.0006250047590583563,51.88404201180674,17,0,48.33908300497569,0.18116598948836327,0.00041601015254855156,48.52104198653251,17,0
010990048,48.55862498516217,4.111791000468656,37.77395799988881,90.44508298393339,22,1,48.481208010343835,0.2556250256020576,36.8549169797916,85.59229198726825,22,1
010990060,53.12550000962801,3.7646249984391034,0.0010840012691915035,56.891500018537045,20,0,52.87779201171361,0.22524999803863466,0.000667001586407423,53.103959013242275,20,0
010990063,47.98612502054311,4.1792080155573785,0.0006250047590583563,52.166375011438504,22,0,47.94816698995419,0.2367089909967035,0.0004169996827840805,48.185499996179715,22,0
010990082,56.04633400798775,5.71004199446179,36.36512500816025,98.1221660040319,28,1,56.54666599002667,0.30420799157582223,35.71041699615307,92.56170800654218,28,1
010990087,56.76670800312422,6.347874994389713,37.219291989458725,100.33454099902883,30,1,56.86445799074136,0.36270898999646306,39.66166698955931,96.88958298647776,30,1
010990123,38.289749994874,1.747583010001108,0.000500003807246685,40.038042003288865,12,0,38.38849999010563,0.14516699593514204,0.0006250047590583563,38.53474999777973,12,0
010990139,39.86824999446981,2.423792000627145,0.0005830079317092896,42.293000005884096,15,0,40.41608399711549,0.1746669877320528,0.000667001586407423,40.591833007056266,15,0
010990162,44.63912500068545,2.602167020086199,0.00045797787606716156,47.24200000055134,17,0,44.67820900026709,0.18454200471751392,0.0007500057108700275,44.86379201989621,17,0
010990165,45.237000013003126,2.1657919860444963,0.0005420006345957518,47.403750009834766,14,0,45.1619999948889,0.1543329854030162,0.0006249756552278996,45.31733298790641,14,0
010990188,53.85316698811948,4.563499998766929,0.00041601015254855156,58.41745898942463,25,0,54.303167009493336,0.2657499862834811,0.0004580069798976183,54.56966601195745,25,0
010990202,39.957291999598965,2.1064580068923533,0.0006250047590583563,42.0647090068087,14,0,39.8692500020843,0.16987501294352114,0.00045797787606716156,40.040124993538484,14,0
010990218,39.13683301652782,2.10266700014472,38.482457981444895,79.72245899145491,17,1,39.263042010134086,0.17066701548174024,38.84245897643268,78.27683398500085,17,1
010990239,40.78358400147408,2.2501669882331043,83.50574999349192,126.54024999937974,15,2,40.82970801391639,0.1685410097707063,81.73416598583572,122.73320800159127,15,2
010990260,45.44766602339223,3.040250012418255,0.0005839974619448185,48.489042004803196,20,0,45.808790979208425,0.22166699636727571,0.0006659829523414373,46.03158400277607,20,0
010990267,61.34770798962563,5.291624984238297,0.000667001586407423,66.64033301058225,23,0,62.13391598430462,0.2830000012181699,0.0006659829523414373,62.41791698266752,23,0
010990276,37.05037501640618,1.6393749974668026,0.0004580069798976183,38.69058299460448,13,0,36.928582994733006,0.1332079991698265,0.000667001586407423,37.062875024275854,13,0
010990279,46.884709008736536,3.826208005193621,0.0005409820005297661,50.71175002376549,22,0,51.09633301617578,0.2281669876538217,0.0004580069798976183,51.325209002243355,22,0
010990291,60.23745899437927,2.5566669937688857,0.0007080088835209608,62.79512500623241,14,0,59.881624998524785,0.157458009198308,0.0007920025382190943,60.04020798718557,14,0
010990313,54.313084023306146,2.3386660031974316,0.0006250047590583563,56.65283298003487,13,0,52.04166698968038,0.15229202108457685,0.000500003807246685,52.19499999657273,13,0
011090011,56.30924997967668,3.592458990169689,49.01195800630376,108.91437501413748,16,1,57.047167007112876,0.18295799964107573,49.145333003252745,106.3761250115931,16,1
011090020,69.44554101210088,6.07358300476335,60.95916699268855,136.47929101716727,22,1,69.63408400770277,0.2835000050254166,50.86695801583119,120.78516601468436,22,1
011090034,49.15170799358748,2.0795419986825436,0.0005830079317092896,51.232291996711865,10,0,48.43566697672941,0.14450002345256507,0.000833999365568161,48.58145798789337,10,0
011090089,39.848500018706545,2.0674999977927655,0.0005829788278788328,41.91675002221018,13,0,40.48608400626108,0.15379101387225091,0.0009580107871443033,40.6411659787409,13,0
011090140,72.2352089942433,8.330916985869408,74.86866699764505,155.43554100440815,30,2,72.38841700018384,0.3699999942909926,80.94766698195599,153.70670799165964,30,2
011090154,71.25233300030231,7.913166016805917,37.155958998482674,116.32229201495647,27,1,71.77383301313967,0.35520800156518817,41.98012501001358,114.10991699085571,27,1
011090184,63.04766598623246,3.788915986660868,0.000667001586407423,66.83766699279658,14,0,62.74754198966548,0.20029101870022714,0.0005830079317092896,62.9488330159802,14,0
011090220,62.986375007312745,4.387374996440485,0.0005839974619448185,67.37491700914688,16,0,63.28887498239055,0.2198750153183937,0.0007090275175869465,63.50987497717142,16,0
011090235,55.94533300609328,3.751207987079397,44.130916998256,103.82774999015965,17,1,56.00754200713709,0.2008749870583415,38.76220798701979,94.97116599231958,17,1
011090246,65.33349998062477,5.295915994793177,0.00045797787606716156,70.63050000579096,20,0,65.81437500426546,0.24329099687747657,0.0006250047590583563,66.05862500146031,20,0
011090273,53.04275001981296,3.134416008833796,0.000500003807246685,56.1781249998603,16,0,54.02500001946464,0.18549998640082777,0.0005839974619448185,54.211667011259124,16,0
011090277,71.59370800945908,5.794875003630295,37.34320800867863,114.73262499202974,21,1,71.12937499186955,0.2812919847201556,37.05095901386812,108.46237500663847,21,1
011090292,95.95408299355768,10.703665990149602,0.0006250047590583563,106.65883400361054,27,0,94.83950000139885,0.40533399442210793,0.0007080088835209608,95.246082986705,27,0
011090295,69.86366599448957,5.3913330193609,0.0005420006345957518,75.25608298601583,17,0,69.89308400079608,0.21208301768638194,0.0004169996827840805,70.10595800238661,17,0
011090320,87.59708399884403,11.613082984695211,0.000833999365568161,99.21149999718182,29,0,87.64258297742344,0.4077500198036432,0.000541971530765295,88.05137500166893,29,0
011090329,52.79445901396684,2.400791010586545,0.0005420006345957518,55.196290981257334,9,0,53.029959002742544,0.1264160091523081,0.0006660120561718941,53.15766599960625,9,0
011090333,80.2954169921577,9.094958018977195,36.34512500138953,125.73620901093818,25,1,80.0015419954434,0.34295799559913576,38.44779200153425,118.7927910068538,25,1
011090334,74.66020798892714,8.660457999212667,82.00004199170507,165.32145798555575,30,2,74.54108301317319,0.40058299782685935,73.3780000009574,148.3203340030741,30,2
011090335,53.498666995437816,3.6094579845666885,0.0005420006345957518,57.108874985715374,17,0,52.937750006094575,0.21254198509268463,0.0006250047590583563,53.15120899467729,17,0
011090359,72.60041599511169,7.742209010757506,36.34962500655092,116.69287501717918,24,1,72.3556250159163,0.33529201755300164,38.194833003217354,110.88645801646635,24,1
011350001,56.97487498400733,5.145167000591755,38.26095801196061,100.38145800353959,23,1,57.581040979130194,0.2739999908953905,50.42670798138715,108.2822090247646,23,1
011350026,69.47029198636301,6.172333989525214,77.52191700274125,153.16524999798276,23,2,69.2902090086136,0.30004201107658446,78.47079099155962,148.06154198595323,23,2
011350027,63.7317500077188,6.0486249858513474,282.8011250239797,352.5821669900324,23,1,63.88858298305422,0.2914160140790045,38.32362499088049,102.50429200823419,23,1
011350064,66.23991701053455,5.536500015296042,39.858999982243404,111.63658302393742,23,1,73.38312501087785,0.2876250073313713,54.54108299454674,128.21262498619035,23,1
011350116,74.84320900402963,7.957499998155981,36.57429199665785,119.37545900582336,28,1,82.79316700645722,0.3687090065795928,37.0818329975009,120.24458299856633,28,1
011350141,71.89283400657587,7.585290994029492,104.24966699793003,183.7285409856122,26,2,71.91195798804983,0.3480000013951212,117.20649999915622,189.4668329914566,26,2
011350158,45.24083298747428,2.0305420039221644,62.6462500076741,109.91829200065695,13,1,45.494458987377584,0.16987501294352114,43.54620899539441,89.21100001316518,13,1
011350173,58.02279099589214,3.396666987100616,0.0005830079317092896,61.42062498838641,16,0,58.52645801496692,0.22274997900240123,0.0006659829523414373,58.750374999362975,16,0
011350190,75.78108299640007,8.275333006167784,39.12083400064148,123.1779590016231,26,1,76.61287501105107,0.3429589851293713,42.033208010252565,118.98962501436472,26,1
011350215,64.53712499933317,5.361542018363252,42.6674579794053,112.56695797783323,18,1,64.47016700985841,0.2479999966453761,50.75954197673127,115.47816600068472,18,1
011350218,55.957292002858594,4.188999999314547,38.65120801492594,98.79825002280995,19,1,55.94079100410454,0.22641601390205324,39.90479098865762,96.07274999143556,19,1
011350221,56.98133399710059,3.9760420040693134,39.06949999509379,100.0277080165688,17,1,57.08299999241717,0.22266700398176908,41.455416998360306,98.76154200173914,17,1
011350225,71.36758297565393,7.269624999025837,44.5512080041226,123.18904197309166,27,1,71.59266699454747,0.3369170008227229,45.63279199646786,117.56304200389422,27,1
011350249,64.2777499742806,4.5736659958492965,65.56354198255576,134.41583298845217,19,1,62.12483299896121,0.25491698761470616,48.21458301739767,110.59491700143553,19,1
011350257,61.42812498728745,4.794792010216042,0.0005829788278788328,66.22383400099352,20,0,60.85537499166094,0.25566600379534066,0.0005839974619448185,61.11224999767728,20,0
011350290,56.21483299182728,4.583583009662107,67.75133399059996,128.55029199272394,21,1,55.48762498074211,0.2689580142032355,50.5095410044305,106.26662502181716,21,1
011350303,61.52716602082364,4.1689999925438315,99.15649998583831,164.85316699254327,18,2,61.50445801904425,0.23266699281521142,105.30162500799634,167.0397919951938,18,2
011350318,64.8654589895159,5.172167002456263,44.0028749871999,114.04112499440089,20,1,64.92129198159091,0.26745800278149545,45.16645800322294,110.35579099552706,20,1
011350345,78.49849999183789,10.115500015672296,176.46600000443868,265.08079198538326,33,4,78.73304199893028,0.4480420029722154,159.0064589981921,238.18812501849607,33,4
011350374,54.90929100778885,3.063749987632036,75.09345898870379,133.06708299205638,16,2,54.70404200605117,0.2005829883273691,75.71895801811479,130.62425001407973,16,2
011560005,71.44333299947903,8.017667016247287,87.99791702767834,167.45958401588723,29,2,70.66429199767299,0.35191699862480164,85.9923750103917,157.00937501969747,29,2
011560058,54.464457993162796,4.249375022482127,106.81529197609052,165.5298749974463,22,2,54.41787501331419,0.25566600379534066,84.43741599330679,139.1115830047056,22,2
011560063,61.96758299483918,5.3530420118477196,36.879457999020815,104.20091700507328,22,1,61.702958017122,0.291000003926456,35.85049998946488,97.8450830152724,22,1
011560068,97.85445799934678,12.305083015235141,75.479416991584,185.63962500775233,36,1,92.55420899717137,0.5087919998914003,65.14220801182091,158.20612502284348,36,1
011560072,44.26995900576003,2.221125003416091,0.0005420006345957518,46.4919590158388,14,0,44.99354201834649,0.17054201452992857,0.0006250047590583563,45.16529099782929,14,0
011560075,60.80395801109262,5.146833980688825,37.00912502245046,102.96070799813606,22,1,60.43354200664908,0.27254200540483,39.41349999513477,100.12012498918921,22,1
011560086,57.034458994166926,5.458291998365894,37.74733399040997,100.24062500451691,26,1,56.89470798824914,0.29933301266282797,39.81933300383389,97.01391699491069,26,1
011560100,77.14458301779814,9.595791983883828,40.91675000381656,127.65779200708494,30,1,77.30683300178498,0.4110830195713788,40.05479198531248,117.77329200413078,30,1
011560117,57.129374996293336,5.04812499275431,118.01570799434558,180.19391698180698,23,2,57.312833989271894,0.2858749940060079,95.42908301227726,153.02845800761133,23,2
011560184,61.97508401237428,5.724124988773838,96.20741699473001,163.9075829880312,26,2,60.72829198092222,0.3096250002272427,80.45512501848862,141.4938750094734,26,2
011560192,55.930292000994086,4.77187501383014,102.97566599911079,163.6784159927629,25,3,55.706041981466115,0.2886250149458647,105.20454100333154,161.19991699815728,25,3
011560202,52.56074998760596,3.3381670073140413,0.0006660120561718941,55.90025000856258,18,0,52.32762498781085,0.21587498486042023,0.0005829788278788328,52.544499980285764,18,0
011560257,52.19445799593814,3.9615829882677644,0.000500003807246685,56.15712498547509,22,0,51.93137499736622,0.24612501147203147,0.0007500057108700275,52.17908299528062,22,0
011560269,54.65170802199282,4.094250005437061,37.686583993490785,96.4330830029212,21,1,54.17895800201222,0.25270800688304007,40.10291598387994,94.53499998198822,21,1
011560275,46.0079170006793,2.877207996789366,37.28720897925086,86.1729999887757,17,1,45.99037501611747,0.2042079868260771,37.08075001486577,83.27583302161656,17,1
011560289,45.27937498642132,2.7398340171203017,70.78666597953998,118.80654099513777,16,2,45.73595800320618,0.18208299297839403,70.06208298844285,115.98099998082034,16,2
011560320,47.495541017269716,3.336666995892301,78.20954199996777,129.04233299195766,21,2,47.619749995647,0.23804200463928282,81.01445800275542,128.87300000875257,21,2
011560353,47.968875005608425,3.031125001143664,37.26608300348744,88.26687501277775,17,1,47.9052500159014,0.19654197967611253,37.40533301606774,85.50758400815539,17,1
011560354,65.53350001922809,6.206332996953279,0.0007080088835209608,71.7409590142779,22,0,64.69949998427182,0.2886250149458647,0.0007500057108700275,64.9893750087358,22,0
011560372,39.29425001842901,1.597291004145518,0.0005839974619448185,40.89237499283627,10,0,39.36333299498074,0.11650001397356391,0.0004159810487180948,39.48049998143688,10,0
011810063,48.5301669978071,3.2311659888364375,0.000667001586407423,51.76245799520984,16,0,48.276540997903794,0.18362500122748315,0.000500003807246685,48.460958001669496,16,0
011810067,62.8549589891918,5.450875003589317,0.0006250047590583563,68.30687500769272,22,0,62.789374991552904,0.26729199453257024,0.0006250047590583563,63.05762499687262,22,0
011810133,40.10695801116526,2.183333010179922,0.0005839974619448185,42.29133401531726,16,0,39.6226670127362,0.16095800674520433,0.00033300602808594704,39.784374996088445,16,0
011810162,52.78154101688415,3.956875007133931,0.0005829788278788328,56.73945799935609,20,0,52.88766699959524,0.22508300025947392,0.0006250047590583563,53.113667003344744,20,0
011810168,40.212833002442494,2.1678330085705966,36.12529201200232,78.50666699232534,15,1,40.66729100304656,0.15841698041185737,35.94454098492861,76.77079198765568,15,1
011810173,54.40125000313856,4.91279101697728,36.73645801609382,96.05125000234693,25,1,54.42112500895746,0.29674998950213194,38.82179199717939,93.5403750045225,25,1
011810184,55.66041698330082,4.882125009316951,0.0006250047590583563,60.54354101070203,24,0,54.843250021804124,0.2752089931163937,0.000667001586407423,55.11958300485276,24,0
011810197,72.72529200417921,8.734542003367096,39.5929160004016,121.0532080149278,31,1,72.15612501022406,0.38291700184345245,36.43995898892172,108.97970802034251,31,1
011810206,40.481750009348616,1.991416997043416,37.42070897715166,79.89462499972433,11,1,40.45704199234024,0.13995799235999584,36.46054200362414,77.05808299942873,11,1
011810213,44.4921659945976,2.062250016024336,57.63295799260959,104.18812499847263,13,1,44.840749993454665,0.15858301776461303,38.10520799015649,83.1055830058176,13,1
011810214,56.21679199975915,3.626708989031613,36.30099998554215,96.14554099971429,22,1,56.50308300391771,0.23970898473635316,38.796375010861084,95.5397920042742,22,1
011810222,48.34308399586007,2.850374992704019,0.0004169996827840805,51.19445800664835,17,0,45.95437497482635,0.19091597641818225,0.0007079797796905041,46.146375010721385,17,0
011810246,40.54462499334477,2.2377909917850047,34.75104097742587,77.53412498277612,12,1,40.521582996007055,0.1518330245744437,37.85666701151058,78.53087500552647,12,1
