utterance,speaker,wall_ms,stage_preparation_ms,stage_ctc_encoding_ms,stage_ctc_viterbi_ms,stage_phone_scoring_ms,stage_total_ms
095530144,9553,72.50116701470688,0.288,65.706,4.985,0.624,71.626
095530152,9553,53.276666993042454,0.21,49.156,2.498,0.487,52.371
095530154,9553,53.60512502375059,0.182,49.652,2.776,0.54,53.171
095530161,9553,57.64837499009445,0.207,51.178,3.376,0.597,55.377
095530173,9553,53.44912500004284,0.192,49.001,2.732,0.539,52.483
095550027,9555,72.31358301942237,0.211,66.249,4.753,0.619,71.852
095550043,9555,61.35504200938158,0.185,56.298,3.406,0.48,60.395
095550044,9555,87.09933399222791,0.243,78.598,6.157,0.804,85.823
095550046,9555,65.06533300853334,0.211,59.623,3.768,0.516,64.139
095550051,9555,84.48887499980628,0.234,76.826,5.797,0.677,83.559
095550053,9555,111.39654199359939,0.294,98.913,10.264,0.836,110.33
095550073,9555,95.26516700861976,0.248,85.549,7.76,0.684,94.262
095550075,9555,82.25729200057685,0.233,74.703,5.624,0.682,81.262
095550081,9555,59.82187500922009,0.198,56.204,2.134,0.348,58.909
095550082,9555,84.61204200284556,0.221,76.26,6.327,0.738,83.571
095550092,9555,84.1279579908587,0.24,74.757,7.314,0.794,83.128
095550100,9555,89.12449999479577,0.265,79.792,7.746,0.813,88.639
095550107,9555,45.87812497629784,0.163,42.455,1.683,0.411,44.731
095550116,9555,60.20900001749396,0.185,54.939,3.936,0.69,59.77
095550126,9555,55.4105420014821,0.202,50.871,2.831,0.511,54.433
095550134,9555,57.3554580041673,0.168,51.883,2.963,0.505,55.539
095550143,9555,82.63987500686198,0.22,74.478,6.161,0.744,81.622
095550146,9555,62.95899997348897,0.188,57.653,3.52,0.627,62.014
095550148,9555,53.99337501148693,0.204,49.753,2.603,0.487,53.068
095550173,9555,101.30474998732097,0.254,89.942,9.676,0.892,100.788
095580008,9558,73.90112499706447,0.228,66.7,5.31,0.659,72.92
095580012,9558,84.85149999614805,0.224,75.125,7.438,0.792,83.603
095580016,9558,81.83804200962186,0.215,73.819,6.062,0.752,80.871
095580039,9558,67.06112500978634,0.22,60.431,4.775,0.677,66.127
095580045,9558,86.95945801446214,0.226,76.103,8.362,1.02,85.735
095580056,9558,70.9997090161778,0.184,65.057,4.29,0.522,70.079
095580067,9558,62.925250007538125,0.212,57.766,3.377,0.609,61.986
095580071,9558,95.88295899447985,0.255,82.635,10.922,1.048,94.883
095580078,9558,70.11724999756552,0.217,64.527,3.727,0.635,69.129
095580088,9558,95.79037499497645,0.263,83.654,9.95,0.922,94.81
095580097,9558,91.13770900876261,0.255,81.644,7.588,0.651,90.161
095580099,9558,81.88166699255817,0.225,75.211,4.819,0.61,80.888
095580101,9558,86.15312501206063,0.288,75.811,8.19,0.916,85.228
095580102,9558,73.09845901909284,0.208,66.218,4.765,0.637,71.85
095580116,9558,91.18366698385216,0.248,82.663,6.636,0.65,90.218
095580128,9558,60.49133400665596,0.181,55.566,3.393,0.494,59.655
095580133,9558,76.00649999221787,0.192,68.238,5.884,0.693,75.028
095580157,9558,75.19262499408796,0.228,67.735,5.554,0.707,74.249
095580166,9558,93.73720799339935,0.269,82.36,9.205,0.894,92.754
095580173,9558,54.031541978474706,0.167,49.916,3.016,0.551,53.67
096010001,9601,116.94195799645968,0.279,106.827,8.775,0.55,116.455
096010002,9601,97.42929198546335,0.275,86.688,8.721,0.751,96.459
096010004,9601,127.93999997666106,0.299,115.546,10.351,0.719,126.938
096010005,9601,81.67183300247416,0.243,74.382,5.503,0.603,80.754
096010006,9601,129.63125001988374,0.272,117.709,10.281,0.712,128.995
096010007,9601,65.47204099479131,0.213,60.578,3.118,0.56,64.496
096010008,9601,132.15183300781064,0.285,118.513,11.548,0.779,131.153
096010009,9601,167.66816700692289,0.347,148.637,16.637,0.971,166.631
096010010,9601,131.3666249916423,0.265,118.071,10.928,0.885,130.176
096010011,9601,79.90533299744129,0.187,73.16,5.327,0.733,79.43
096010012,9601,122.07416698220186,0.272,108.418,11.993,0.839,121.55
096010013,9601,132.19108400517143,0.32,117.954,12.545,0.762,131.605
096010015,9601,86.83037501759827,0.242,78.654,6.259,0.708,85.884
096010016,9601,72.95729199540801,0.195,65.859,5.359,0.628,72.069
096010018,9601,95.75483400840312,0.237,88.525,5.862,0.563,95.212
096010019,9601,112.0222500176169,0.271,99.916,9.99,0.831,111.031
096010020,9601,153.3257919945754,0.317,134.877,16.537,0.981,152.738
096010021,9601,109.96558298938908,0.25,99.126,8.576,0.694,108.667
096010022,9601,100.39154201513156,0.255,91.454,7.163,0.556,99.45
096010023,9601,100.55900001316331,0.27,90.742,7.784,0.716,99.537
096080003,9608,117.78041700017639,0.29,105.913,9.732,0.691,116.649
096080005,9608,104.38958299346268,0.287,93.333,9.08,0.674,103.4
096080006,9608,140.59783398988657,0.313,123.177,15.117,0.93,139.564
096080007,9608,124.8822920024395,0.305,112.132,10.912,0.979,124.36
096080008,9608,116.49933300213888,0.29,106.57,7.683,0.654,115.224
096080009,9608,80.29829201404937,0.319,73.896,4.793,0.698,79.735
096080010,9608,88.54241701192223,0.243,81.878,4.87,0.546,87.563
096080012,9608,96.97933300049044,0.252,87.393,7.391,0.701,95.76
096080013,9608,131.4853329968173,0.306,116.556,12.591,0.87,130.352
096080014,9608,82.52291701501235,0.272,75.144,5.477,0.625,81.555
096080015,9608,108.26979199191555,0.266,98.283,7.961,0.654,107.188
096080017,9608,89.24887498142198,0.264,81.107,6.262,0.608,88.264
096080018,9608,102.64075000304729,0.263,90.776,9.783,0.792,101.648
096080021,9608,135.0635830021929,0.303,118.707,14.024,0.983,134.04
096080022,9608,151.5698749863077,0.335,133.843,15.445,0.932,150.578
096080023,9608,99.2825000139419,0.286,88.106,9.028,0.79,98.238
096080024,9608,116.16779101314023,0.286,100.924,12.695,0.988,114.92
096080025,9608,99.9576670001261,0.27,90.734,7.187,0.656,98.873
096080026,9608,123.06170901865698,0.281,110.638,10.768,0.788,122.497
096080027,9608,124.75925000035204,0.296,109.764,12.741,0.87,123.7
096100001,9610,169.08262501237914,0.355,150.104,16.621,0.938,168.043
096100002,9610,121.58391697448678,0.319,109.36,9.718,0.759,120.181
096100003,9610,130.16633299412206,0.29,115.29,12.629,0.906,129.14
096100004,9610,114.29316698922776,0.282,103.069,9.2,0.627,113.2
096100005,9610,112.30729200178757,0.297,102.111,8.233,0.631,111.298
096100006,9610,96.64645799784921,0.274,87.745,6.977,0.597,95.616
096100007,9610,121.53774997568689,0.292,108.855,10.546,0.785,120.5
096100008,9610,90.58158300467767,0.247,83.303,5.482,0.593,89.651
096100009,9610,70.26050001149997,0.216,66.041,2.659,0.383,69.322
096100010,9610,133.9245419949293,0.311,116.902,14.678,0.954,132.871
096100011,9610,122.05041697598062,0.276,111.105,8.854,0.789,121.05
096100012,9610,143.54629200533964,0.308,126.882,13.81,0.943,141.974
096100013,9610,84.883625007933,0.202,80.189,3.101,0.491,84.007
096100014,9610,86.1856660048943,0.187,81.329,3.236,0.521,85.298
096100015,9610,113.59683301998302,0.241,103.409,8.208,0.799,112.685
096100016,9610,163.6233750032261,0.391,144.177,17.431,0.972,162.997
096100017,9610,97.26841701194644,0.297,88.531,6.727,0.699,96.278
096100018,9610,138.4434160136152,0.395,123.402,12.855,0.752,137.426
096100019,9610,97.62450002017431,0.249,88.625,6.967,0.656,96.52
096100020,9610,70.5849579826463,0.221,66.073,2.976,0.394,69.684
096120001,9612,83.11233401764184,0.228,76.917,4.42,0.572,82.163
096120002,9612,69.97495802352205,0.195,64.49,3.83,0.63,69.177
096120003,9612,126.6425000212621,0.274,112.729,11.748,0.836,125.612
096120004,9612,98.65570900728926,0.271,87.917,8.671,0.741,97.621
096120005,9612,88.37483398383483,0.251,79.609,6.859,0.633,87.376
096120006,9612,88.63754200865515,0.253,79.664,6.96,0.709,87.614
096120007,9612,73.70916701620445,0.239,67.139,4.721,0.596,72.721
096120008,9612,54.30387498927303,0.207,50.229,2.449,0.43,53.338
096120009,9612,86.2945000117179,0.221,74.814,7.385,0.833,83.277
096120010,9612,52.318333997391164,0.205,48.767,2.058,0.36,51.41
096120011,9612,83.6178750032559,0.231,74.479,7.538,0.863,83.136
096120012,9612,99.91474999696948,0.265,87.069,10.607,0.985,98.947
096120013,9612,89.19191700988449,0.266,79.974,7.216,0.761,88.24
096120014,9612,63.063375011552125,0.174,58.347,3.565,0.467,62.575
096120015,9612,83.60654200077988,0.25,75.502,6.209,0.642,82.624
096120016,9612,53.1152080220636,0.198,49.169,2.369,0.433,52.19
096120017,9612,61.05354201281443,0.253,57.289,2.608,0.472,60.644
096120018,9612,83.54879100807011,0.242,75.273,6.349,0.683,82.57
096120019,9612,86.88449999317527,0.25,78.717,6.266,0.652,85.907
096120020,9612,55.20800000522286,0.205,50.976,2.668,0.394,54.263
096170001,9617,53.49649998242967,0.162,49.535,2.871,0.507,53.095
096170002,9617,75.19395899726078,0.191,68.437,5.081,0.564,74.296
096170003,9617,53.53566599660553,0.196,49.31,2.618,0.446,52.593
096170004,9617,107.2690419969149,0.263,98.235,7.596,0.672,106.788
096170006,9617,100.8496249851305,0.282,88.394,10.31,0.906,99.914
096170007,9617,92.41541699157096,0.256,83.586,6.858,0.722,91.448
096170008,9617,67.57291697431356,0.214,60.89,4.813,0.676,66.616
096170009,9617,72.82262499211356,0.184,68.045,3.706,0.479,72.436
096170010,9617,88.28391699353233,0.295,80.15,6.263,0.62,87.35
096170011,9617,111.04920800426044,0.31,97.777,11.051,0.842,110.007
096170012,9617,66.80829200195149,0.197,60.559,4.499,0.586,65.86
096170013,9617,85.06487499107607,0.232,76.392,6.711,0.75,84.112
096170014,9617,82.93595799477771,0.248,75.806,5.275,0.601,81.952
096170015,9617,71.14437498967163,0.218,65.893,3.524,0.513,70.167
096170018,9617,84.64874999481253,0.216,75.758,6.973,0.745,83.716
096170020,9617,88.3549579884857,0.379,78.74,7.515,0.744,87.4
096170021,9617,75.58758297818713,0.241,68.341,5.407,0.62,74.631
096170022,9617,83.46329198684543,0.225,74.267,7.419,0.729,82.661
096170023,9617,83.16491701407358,0.239,75.708,5.623,0.63,82.22
096170024,9617,65.85987500147894,0.181,60.705,3.597,0.527,65.032
096180001,9618,119.44570898776874,0.299,105.501,11.677,0.872,118.372
096180002,9618,66.14875001832843,0.203,60.895,3.587,0.525,65.234
096180004,9618,82.80625002225861,0.219,74.99,5.611,0.715,81.56
096180005,9618,93.9390420098789,0.254,86.74,5.798,0.612,93.426
096180007,9618,87.1891250135377,0.238,78.104,7.056,0.76,86.179
096180008,9618,66.40254199737683,0.212,60.082,4.495,0.645,65.461
096180009,9618,63.002292008604854,0.215,57.556,3.648,0.57,62.021
096180010,9618,63.407542009372264,0.216,58.421,3.301,0.524,62.483
096180011,9618,52.80704199685715,0.177,48.673,2.371,0.556,51.802
096180012,9618,85.49658401170745,0.213,77.503,6.541,0.698,84.976
096180013,9618,89.09287501592189,0.253,80.095,7.004,0.685,88.058
096180014,9618,122.63399999937974,0.26,111.545,8.745,0.716,121.29
096180015,9618,97.18833299120888,0.229,88.876,6.442,0.707,96.277
096180016,9618,102.02195899910294,0.216,91.857,8.187,0.823,101.108
096180017,9618,98.24391599977389,0.22,87.189,8.743,0.84,97.016
096180018,9618,89.13858298910782,0.254,78.329,8.653,0.886,88.145
096180019,9618,123.09004101553,0.288,108.592,12.291,0.859,122.056
096180020,9618,116.14795800414868,0.321,105.511,8.606,0.674,115.134
096180021,9618,87.16620798804797,0.261,78.439,6.64,0.792,86.158
096180022,9618,103.4512500045821,0.255,91.219,10.108,0.836,102.442
096220001,9622,131.54387500253506,0.306,117.319,12.096,0.725,130.469
096220002,9622,85.77612502267584,0.252,79.917,4.152,0.458,84.801
096220003,9622,72.64312499319203,0.249,67.544,3.427,0.452,71.693
096220004,9622,161.40566702233627,0.326,142.864,16.674,0.857,160.746
096220005,9622,179.28650000249036,0.366,161.37,15.715,0.726,178.199
096220006,9622,148.93566697719507,0.325,135.188,11.786,0.652,147.976
096220007,9622,126.13637497997843,0.331,116.13,7.969,0.596,125.048
096220008,9622,218.050958996173,0.481,192.539,22.958,1.017,217.02
096220009,9622,115.38574998849072,0.29,108.196,5.987,0.412,114.909
096220010,9622,140.12408300186507,0.32,125.795,12.059,0.791,138.991
096220011,9622,138.06024999939837,0.327,125.194,10.712,0.732,136.992
096220012,9622,159.8415420157835,0.36,145.654,11.985,0.761,158.785
096220013,9622,124.3998330028262,0.329,111.125,10.66,0.717,122.854
096220014,9622,175.8925000031013,0.364,156.712,16.829,0.914,174.845
096220015,9622,133.70983398635872,0.37,118.288,12.799,0.834,132.316
096220016,9622,153.17700000014156,0.34,135.311,15.613,0.859,152.147
096220017,9622,85.79766700859182,0.292,79.031,4.968,0.503,84.816
096220018,9622,129.74791598389857,0.312,114.74,12.796,0.831,128.702
096220019,9622,62.03450000612065,0.21,58.02,2.463,0.369,61.083
096220020,9622,85.238458996173,0.246,78.254,5.118,0.566,84.205
096230001,9623,190.801625023596,0.366,168.138,20.14,1.031,189.697
096230002,9623,100.60004200204276,0.276,92.579,5.657,0.469,99.004
096230004,9623,80.71208299952559,0.239,74.854,4.122,0.448,79.685
096230005,9623,111.00154198356904,0.258,100.479,8.334,0.633,109.727
096230006,9623,98.68666701368056,0.274,90.181,6.564,0.61,97.652
096230007,9623,84.32462500059046,0.259,77.799,4.8,0.469,83.348
096230008,9623,78.71179099311121,0.226,74.031,3.115,0.361,77.752
096230009,9623,116.79708299925551,0.281,106.589,8.047,0.585,115.524
096230010,9623,80.67200001096353,0.244,74.48,4.469,0.493,79.707
096230011,9623,96.68575000250712,0.268,87.898,6.885,0.613,95.688
096230012,9623,98.03316701436415,0.254,88.378,7.552,0.675,96.881
096230013,9623,102.87770899594761,0.269,93.197,7.794,0.625,101.906
096230014,9623,164.49329198803753,0.344,146.38,15.888,0.849,163.484
096230015,9623,111.79620900657028,0.297,103.154,7.019,0.596,111.092
096230016,9623,176.49024998536333,0.338,160.002,14.719,0.841,175.931
096230017,9623,162.85150000476278,0.313,144.109,16.488,0.955,161.889
096230018,9623,176.22541700256988,0.372,154.894,18.538,1.075,174.909
096230019,9623,69.30070798262022,0.239,64.955,2.665,0.483,68.371
096230020,9623,214.23654101090506,0.413,190.644,21.137,0.889,213.108
096230021,9623,142.34941601171158,0.341,128.884,11.379,0.654,141.284
096260002,9626,73.53529200190678,0.236,68.453,3.375,0.466,72.562
096260003,9626,110.49583301064558,0.284,101.356,7.309,0.603,109.576
096260004,9626,108.56070800218731,0.289,98.838,7.757,0.632,107.538
096260005,9626,109.62829200434498,0.286,100.42,7.296,0.593,108.62
096260006,9626,129.08791698282585,0.318,115.599,11.38,0.748,128.068
096260007,9626,131.5013339917641,0.288,117.51,11.87,0.764,130.456
096260008,9626,123.07095801224932,0.285,109.066,11.855,0.851,122.084
096260009,9626,172.1522500156425,0.371,153.472,16.419,0.813,171.098
096260011,9626,108.3439170033671,0.293,98.598,7.747,0.641,107.302
096260012,9626,111.69125000014901,0.286,101.438,8.312,0.583,110.644
096260013,9626,86.64483300526626,0.228,81.168,4.026,0.386,85.829
096260014,9626,59.3384160019923,0.196,55.957,2.253,0.494,58.921
096260015,9626,117.43412501527928,0.292,106.544,8.939,0.686,116.485
096260016,9626,130.69391599856317,0.324,117.637,10.999,0.691,129.677
096260017,9626,140.79895900795236,0.314,126.707,11.925,0.784,139.757
096260018,9626,99.78816699003801,0.317,92.855,5.193,0.464,98.857
096260019,9626,139.40162499784492,0.38,125.58,11.696,0.684,138.362
096260020,9626,86.25316599500366,0.242,80.091,4.495,0.424,85.276
096260021,9626,114.92016600095667,0.294,105.256,7.744,0.559,113.876
096260022,9626,130.8231659932062,0.325,118.831,9.987,0.702,129.87
096290001,9629,87.07137499004602,0.238,79.712,5.588,0.568,86.127
096290002,9629,85.91729198815301,0.244,80.092,4.178,0.455,84.992
096290004,9629,88.70749999186955,0.253,82.18,4.686,0.486,87.628
096290005,9629,93.8853329862468,0.286,86.89,5.257,0.49,92.948
096290006,9629,124.71204201574437,0.292,113.876,8.823,0.701,123.715
096290007,9629,142.98045900068246,0.323,128.227,12.531,0.788,141.893
096290008,9629,140.86620800662786,0.326,128.028,10.566,0.589,139.531
096290009,9629,140.33779202145524,0.313,126.174,12.035,0.75,139.294
096290010,9629,82.07083400338888,0.247,76.347,4.008,0.467,81.09
096290011,9629,79.1713329963386,0.212,74.194,3.394,0.408,78.229
096290012,9629,116.51741599780507,0.271,105.648,8.932,0.695,115.569
096290014,9629,137.28949998039752,0.322,123.114,11.955,0.755,136.168
096290015,9629,107.2069579968229,0.253,98.523,6.917,0.591,106.308
096290016,9629,75.09770899196155,0.219,69.862,3.509,0.496,74.112
096290017,9629,88.33850000519305,0.264,80.925,5.593,0.563,87.369
096290018,9629,109.19837499386631,0.278,98.467,8.489,0.689,107.946
096290020,9629,147.46762500726618,0.371,133.004,12.698,0.846,146.945
096290021,9629,117.65366699546576,0.238,108.013,7.711,0.726,116.716
096290022,9629,134.2855840048287,0.275,120.328,11.81,0.887,133.328
096290023,9629,82.018415996572,0.222,76.161,4.092,0.525,81.041
096310001,9631,83.2884169940371,0.245,76.275,5.073,0.606,82.222
096310002,9631,83.34595899214037,0.251,74.654,6.751,0.65,82.33
096310003,9631,76.37858399539255,0.243,68.667,5.46,0.694,75.087
096310004,9631,71.16875000065193,0.206,65.314,4.07,0.58,70.193
096310005,9631,82.40112499333918,0.235,75.685,5.401,0.588,81.932
096310006,9631,53.78758299048059,0.184,49.921,2.212,0.455,52.796
096310007,9631,54.94725002790801,0.189,51.679,2.238,0.416,54.543
096310008,9631,92.29183301795274,0.258,83.366,6.965,0.651,91.261
096310009,9631,64.4302080036141,0.228,59.522,3.673,0.568,64.015
096310010,9631,75.28983399970457,0.233,69.216,4.304,0.507,74.281
096310011,9631,110.05225000553764,0.292,98.052,9.864,0.795,109.028
096310012,9631,84.54866599640809,0.307,76.687,5.889,0.661,83.567
096310013,9631,82.23708398872986,0.274,74.236,5.762,0.67,80.965
096310014,9631,70.79116700333543,0.222,65.172,3.935,0.528,69.878
096310015,9631,66.3292920216918,0.206,60.537,4.034,0.541,65.342
096310016,9631,107.37320798216388,0.265,97.019,8.78,0.678,106.763
096310017,9631,73.3733749948442,0.228,67.418,4.222,0.522,72.414
096310018,9631,91.1979170050472,0.25,83.08,6.708,0.642,90.706
096310019,9631,76.71583400224335,0.196,69.65,5.737,0.745,76.353
096310020,9631,66.8424169998616,0.211,61.069,4.036,0.593,65.928
096330003,9633,99.8975409893319,0.274,90.712,7.21,0.624,98.845
096330005,9633,81.33112502400763,0.222,75.119,4.453,0.537,80.354
096330006,9633,95.63854199950583,0.254,87.214,6.492,0.633,94.618
096330007,9633,74.78304198593833,0.223,69.232,3.867,0.465,73.808
096330008,9633,86.38616697862744,0.236,79.754,4.627,0.52,85.157
096330009,9633,86.66037500370294,0.254,80.124,4.782,0.503,85.688
096330010,9633,75.52924999617971,0.224,69.56,4.199,0.496,74.501
096330011,9633,82.70229198387824,0.202,76.358,4.966,0.533,82.079
096330012,9633,84.92120797745883,0.236,78.206,5.379,0.609,84.454
096330013,9633,100.11666701757349,0.272,90.875,7.268,0.629,99.066
096330014,9633,79.43270800751634,0.23,73.961,3.904,0.473,78.591
096330015,9633,85.34387502004392,0.255,76.502,6.433,0.74,83.951
096330016,9633,97.14574998361059,0.333,88.379,6.835,0.619,96.188
096330017,9633,100.65612502512522,0.271,91.303,7.224,0.825,99.655
096330018,9633,126.34020802215673,0.278,115.812,8.731,0.922,125.77
096330019,9633,124.76429200614803,0.273,113.323,9.352,0.862,123.84
096330020,9633,106.98770798626356,0.279,96.996,7.668,0.67,105.639
096330021,9633,133.96804200601764,0.322,119.008,12.483,1.02,132.862
096330022,9633,130.9777499991469,0.297,117.228,11.9,0.814,130.266
096330023,9633,126.4405420224648,0.302,112.223,12.104,0.8,125.453
096350006,9635,140.35875000990927,0.331,127.75,10.625,0.629,139.358
096350007,9635,102.64995798934251,0.298,92.96,7.6,0.704,101.587
096350008,9635,109.61495802621357,0.36,99.482,8.132,0.664,108.662
096350009,9635,113.75670801498927,0.329,103.039,8.342,0.792,112.524
096350010,9635,171.02258300292306,0.367,156.02,12.914,0.676,169.998
096350011,9635,154.28158402210101,0.353,139.137,12.994,0.709,153.215
096350012,9635,179.89929098985158,0.419,161.42,16.227,0.985,179.078
096350013,9635,138.81166698411107,0.345,125.049,11.511,0.802,137.736
096350014,9635,90.17304101143964,0.204,84.415,4.089,0.503,89.238
096350015,9635,115.47191598219797,0.245,106.315,7.154,0.735,114.479
096350016,9635,116.44804198294878,0.288,105.843,9.048,0.717,115.937
096350018,9635,89.46008398197591,0.235,82.974,5.253,0.522,89.009
096350019,9635,87.5988750194665,0.259,80.602,5.101,0.564,86.548
096350020,9635,71.02604198735207,0.231,65.708,3.643,0.518,70.122
096350021,9635,113.28037499333732,0.269,101.977,9.263,0.695,112.226
096350023,9635,95.0900420139078,0.252,87.475,6.21,0.555,94.519
096350024,9635,96.86725001665764,0.307,87.548,7.729,0.662,96.268
096350025,9635,105.81824998371303,0.26,96.89,7.473,0.738,105.389
096350026,9635,75.89366601314396,0.254,70.457,3.925,0.489,75.153
096350027,9635,81.61229200777598,0.236,75.784,4.593,0.531,81.168
096400001,9640,150.08791600121185,0.327,128.149,19.884,1.141,149.529
096400002,9640,111.43745799199678,0.272,100.703,9.213,0.758,110.975
096400004,9640,87.15149998897687,0.244,78.51,6.424,0.682,85.884
096400006,9640,82.57041699835099,0.236,74.591,6.064,0.679,81.591
096400007,9640,112.69841698231176,0.279,100.656,9.981,0.778,111.722
096400008,9640,154.83225000207312,0.35,135.592,17.229,0.949,154.147
096400010,9640,89.89350000047125,0.266,81.93,6.078,0.591,88.89
096400012,9640,64.47516701882705,0.226,59.058,3.635,0.529,63.471
096400013,9640,85.7049580081366,0.224,77.789,6.023,0.609,84.667
096400014,9640,66.1228749959264,0.212,60.888,3.549,0.477,65.146
096400016,9640,101.6451669856906,0.261,90.684,8.862,0.85,100.679
096400018,9640,70.66904101520777,0.201,64.791,4.079,0.636,69.73
096400019,9640,74.90750000579283,0.192,69.581,4.288,0.471,74.552
096400020,9640,74.40449998830445,0.215,67.451,4.954,0.809,73.452
096400021,9640,83.06920900940895,0.233,75.273,6.439,0.663,82.631
096400022,9640,62.8719579835888,0.223,58.301,2.964,0.45,61.958
096400024,9640,74.2969169805292,0.27,66.884,5.325,0.876,73.388
096400025,9640,84.65475001139566,0.266,74.91,7.214,0.797,83.214
096400026,9640,66.21933399583213,0.221,60.057,4.34,0.628,65.27
096400028,9640,74.36937501188368,0.225,67.404,5.134,0.611,73.397
096470002,9647,157.59037499083206,0.34,139.112,16.275,0.815,156.568
096470003,9647,100.46491702087224,0.24,90.809,8.236,0.683,99.992
096470004,9647,90.91408300446346,0.244,81.602,7.447,0.617,89.933
096470005,9647,106.03470800560899,0.275,94.378,9.609,0.772,105.059
096470007,9647,74.52508402639069,0.238,68.643,4.078,0.482,73.46
096470008,9647,71.1983329965733,0.18,65.672,3.718,0.485,70.077
096470010,9647,85.59133400558494,0.227,78.115,5.716,0.567,84.647
096470011,9647,85.07699999609031,0.258,78.181,5.095,0.491,84.047
096470012,9647,103.50533301243559,0.278,91.606,10.083,0.881,102.873
096470013,9647,62.48637501266785,0.195,58.319,3.052,0.445,62.034
096470014,9647,71.42125000245869,0.223,65.214,4.467,0.558,70.484
096470015,9647,71.13520801067352,0.217,64.95,4.507,0.548,70.243
096470016,9647,72.76525002089329,0.213,66.646,4.392,0.572,71.847
096470017,9647,106.14925000118092,0.262,94.188,9.963,0.766,105.201
096470018,9647,73.51533399196342,0.215,67.954,4.324,0.586,73.107
096470019,9647,70.55183398188092,0.18,65.243,4.145,0.602,70.19
096470020,9647,82.38470801734366,0.214,75.687,5.06,0.623,81.609
096470021,9647,83.64087497466244,0.235,76.017,5.584,0.516,82.378
096470022,9647,76.30091698956676,0.241,68.218,6.058,0.761,75.308
096470023,9647,64.98254099278711,0.214,60.162,3.178,0.458,64.032
